batter,pitcher,stand,p_throws,events,description,player_AVG,player_OBP,player_SLG,player_PA
608701,672335,R,L,,ball,0.283,0.359,0.471,307
608701,672335,R,L,,called_strike,0.283,0.359,0.471,307
608701,608344,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,608344,R,L,,foul,0.283,0.359,0.471,307
608701,608344,R,L,,called_strike,0.283,0.359,0.471,307
608701,608344,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,608344,R,L,,ball,0.283,0.359,0.471,307
608701,608344,R,L,,called_strike,0.283,0.359,0.471,307
608701,657097,R,R,force_out,hit_into_play,0.283,0.359,0.471,307
608701,608344,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,608344,R,L,,called_strike,0.283,0.359,0.471,307
608701,608344,R,L,,ball,0.283,0.359,0.471,307
608701,608344,R,L,,called_strike,0.283,0.359,0.471,307
608701,608344,R,L,,ball,0.283,0.359,0.471,307
608701,622253,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,571948,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,571948,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,571948,R,L,,ball,0.283,0.359,0.471,307
608701,663542,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,663542,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,663542,R,L,,called_strike,0.283,0.359,0.471,307
608701,686752,R,R,grounded_into_double_play,hit_into_play,0.283,0.359,0.471,307
608701,686752,R,R,,foul,0.283,0.359,0.471,307
608701,686752,R,R,,called_strike,0.283,0.359,0.471,307
608701,686752,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,686752,R,R,,called_strike,0.283,0.359,0.471,307
608701,686752,R,R,,called_strike,0.283,0.359,0.471,307
608701,687330,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,664208,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,687330,R,R,,foul,0.283,0.359,0.471,307
608701,664208,R,R,,foul,0.283,0.359,0.471,307
608701,687330,R,R,,called_strike,0.283,0.359,0.471,307
608701,669461,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,669461,R,L,,ball,0.283,0.359,0.471,307
608701,687798,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,687798,R,R,,ball,0.283,0.359,0.471,307
608701,687798,R,R,,foul,0.283,0.359,0.471,307
608701,687798,R,R,,foul,0.283,0.359,0.471,307
608701,687798,R,R,,ball,0.283,0.359,0.471,307
608701,687798,R,R,,foul,0.283,0.359,0.471,307
608701,687798,R,R,,ball,0.283,0.359,0.471,307
608701,687798,R,R,,foul,0.283,0.359,0.471,307
608701,681676,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,681676,R,R,,foul,0.283,0.359,0.471,307
608701,681676,R,R,,called_strike,0.283,0.359,0.471,307
608701,688297,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,669461,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,688297,R,R,,ball,0.283,0.359,0.471,307
608701,688297,R,R,,ball,0.283,0.359,0.471,307
608701,669461,R,L,,foul,0.283,0.359,0.471,307
608701,688297,R,R,,called_strike,0.283,0.359,0.471,307
608701,669461,R,L,,ball,0.283,0.359,0.471,307
608701,669461,R,L,,foul,0.283,0.359,0.471,307
608701,669461,R,L,,ball,0.283,0.359,0.471,307
608701,669461,R,L,,foul,0.283,0.359,0.471,307
608701,668941,R,L,double,hit_into_play,0.283,0.359,0.471,307
608701,668941,R,L,strikeout,called_strike,0.283,0.359,0.471,307
608701,668941,R,L,,foul,0.283,0.359,0.471,307
608701,667463,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,668941,R,L,,foul,0.283,0.359,0.471,307
608701,667463,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,668941,R,L,,ball,0.283,0.359,0.471,307
608701,668941,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,668941,R,L,,called_strike,0.283,0.359,0.471,307
608701,641793,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,641793,R,R,,ball,0.283,0.359,0.471,307
608701,641793,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,641793,R,R,,foul,0.283,0.359,0.471,307
608701,641793,R,R,,ball,0.283,0.359,0.471,307
608701,592094,R,R,walk,ball,0.283,0.359,0.471,307
608701,592094,R,R,,called_strike,0.283,0.359,0.471,307
608701,592094,R,R,,ball,0.283,0.359,0.471,307
608701,592094,R,R,,ball,0.283,0.359,0.471,307
608701,592094,R,R,,ball,0.283,0.359,0.471,307
608701,641793,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,641793,R,R,,ball,0.283,0.359,0.471,307
608701,641793,R,R,,ball,0.283,0.359,0.471,307
608701,641793,R,R,,ball,0.283,0.359,0.471,307
608701,641793,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,641793,R,R,,called_strike,0.283,0.359,0.471,307
608701,664076,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,664076,R,L,,ball,0.283,0.359,0.471,307
608701,664076,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,664076,R,L,,ball,0.283,0.359,0.471,307
608701,664076,R,L,,foul,0.283,0.359,0.471,307
608701,664076,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,655889,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,664076,R,L,strikeout,foul_tip,0.283,0.359,0.471,307
608701,664076,R,L,,called_strike,0.283,0.359,0.471,307
608701,664076,R,L,,called_strike,0.283,0.359,0.471,307
608701,669022,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,669022,R,L,,ball,0.283,0.359,0.471,307
608701,669022,R,L,,foul,0.283,0.359,0.471,307
608701,669022,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,669022,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,669022,R,L,,foul,0.283,0.359,0.471,307
608701,571882,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,571882,R,R,,ball,0.283,0.359,0.471,307
608701,571882,R,R,,called_strike,0.283,0.359,0.471,307
608701,571882,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,669022,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,669022,R,L,,ball,0.283,0.359,0.471,307
608701,669022,R,L,,called_strike,0.283,0.359,0.471,307
608701,669022,R,L,,called_strike,0.283,0.359,0.471,307
608701,669022,R,L,,ball,0.283,0.359,0.471,307
608701,676395,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,676395,R,L,,called_strike,0.283,0.359,0.471,307
608701,571578,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,571578,R,L,,blocked_ball,0.283,0.359,0.471,307
608701,571578,R,L,,called_strike,0.283,0.359,0.471,307
608701,571578,R,L,strikeout,called_strike,0.283,0.359,0.471,307
608701,571578,R,L,,ball,0.283,0.359,0.471,307
608701,571578,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,571578,R,L,,ball,0.283,0.359,0.471,307
608701,571578,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,606930,R,R,walk,ball,0.283,0.359,0.471,307
608701,606930,R,R,,ball,0.283,0.359,0.471,307
608701,606930,R,R,,foul,0.283,0.359,0.471,307
608701,606930,R,R,,ball,0.283,0.359,0.471,307
608701,606930,R,R,,ball,0.283,0.359,0.471,307
608701,606930,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,571578,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,640451,R,R,walk,ball,0.283,0.359,0.471,307
608701,640451,R,R,,ball,0.283,0.359,0.471,307
608701,571578,R,L,,called_strike,0.283,0.359,0.471,307
608701,640451,R,R,,ball,0.283,0.359,0.471,307
608701,640451,R,R,,ball,0.283,0.359,0.471,307
608701,657746,R,R,double,hit_into_play,0.283,0.359,0.471,307
608701,657746,R,R,,foul,0.283,0.359,0.471,307
608701,657746,R,R,,foul,0.283,0.359,0.471,307
608701,657746,R,R,,ball,0.283,0.359,0.471,307
608701,657746,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,657746,R,R,,called_strike,0.283,0.359,0.471,307
608701,595345,R,L,walk,ball,0.283,0.359,0.471,307
608701,595345,R,L,,ball,0.283,0.359,0.471,307
608701,595345,R,L,,foul,0.283,0.359,0.471,307
608701,595345,R,L,,ball,0.283,0.359,0.471,307
608701,595345,R,L,,foul,0.283,0.359,0.471,307
608701,595345,R,L,,foul,0.283,0.359,0.471,307
608701,595345,R,L,,called_strike,0.283,0.359,0.471,307
608701,595345,R,L,,ball,0.283,0.359,0.471,307
608701,690986,R,L,grounded_into_double_play,hit_into_play,0.283,0.359,0.471,307
608701,690986,R,L,,ball,0.283,0.359,0.471,307
608701,690986,R,L,walk,ball,0.283,0.359,0.471,307
608701,690986,R,L,,foul,0.283,0.359,0.471,307
608701,690986,R,L,,ball,0.283,0.359,0.471,307
608701,690986,R,L,,ball,0.283,0.359,0.471,307
608701,690986,R,L,,foul,0.283,0.359,0.471,307
608701,690986,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,690986,R,L,,ball,0.283,0.359,0.471,307
608701,690986,R,L,,called_strike,0.283,0.359,0.471,307
608701,690986,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,690986,R,L,,foul,0.283,0.359,0.471,307
608701,690986,R,L,,called_strike,0.283,0.359,0.471,307
608701,690986,R,L,,ball,0.283,0.359,0.471,307
608701,641726,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,641726,R,R,,ball,0.283,0.359,0.471,307
608701,641726,R,R,,foul,0.283,0.359,0.471,307
608701,641726,R,R,,called_strike,0.283,0.359,0.471,307
608701,641726,R,R,,foul,0.283,0.359,0.471,307
608701,641726,R,R,,ball,0.283,0.359,0.471,307
608701,669062,R,L,strikeout,called_strike,0.283,0.359,0.471,307
608701,669062,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,669062,R,L,,called_strike,0.283,0.359,0.471,307
608701,573124,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,573124,R,L,,called_strike,0.283,0.359,0.471,307
608701,573124,R,L,,ball,0.283,0.359,0.471,307
608701,573124,R,L,,ball,0.283,0.359,0.471,307
608701,669952,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,669952,R,R,,foul_tip,0.283,0.359,0.471,307
608701,669952,R,R,,ball,0.283,0.359,0.471,307
608701,669952,R,R,,called_strike,0.283,0.359,0.471,307
608701,657277,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,657277,R,R,,called_strike,0.283,0.359,0.471,307
608701,657277,R,R,,called_strike,0.283,0.359,0.471,307
608701,657277,R,R,,ball,0.283,0.359,0.471,307
608701,694738,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,694738,R,R,,blocked_ball,0.283,0.359,0.471,307
608701,694738,R,R,,ball,0.283,0.359,0.471,307
608701,694738,R,R,,foul,0.283,0.359,0.471,307
608701,694738,R,R,,ball,0.283,0.359,0.471,307
608701,694738,R,R,,swinging_strike_blocked,0.283,0.359,0.471,307
608701,657277,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,573124,R,L,force_out,hit_into_play,0.283,0.359,0.471,307
608701,657277,R,R,,ball,0.283,0.359,0.471,307
608701,657277,R,R,,blocked_ball,0.283,0.359,0.471,307
608701,657277,R,R,,called_strike,0.283,0.359,0.471,307
608701,657277,R,R,,ball,0.283,0.359,0.471,307
608701,663546,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,663546,R,R,,called_strike,0.283,0.359,0.471,307
608701,663546,R,R,,called_strike,0.283,0.359,0.471,307
608701,694037,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,694037,R,R,,ball,0.283,0.359,0.471,307
608701,694037,R,R,,foul,0.283,0.359,0.471,307
608701,694037,R,R,,ball,0.283,0.359,0.471,307
608701,622075,R,R,walk,ball,0.283,0.359,0.471,307
608701,622075,R,R,,ball,0.283,0.359,0.471,307
608701,622075,R,R,,ball,0.283,0.359,0.471,307
608701,622075,R,R,,called_strike,0.283,0.359,0.471,307
608701,622075,R,R,,foul,0.283,0.359,0.471,307
608701,622075,R,R,,ball,0.283,0.359,0.471,307
608701,681432,R,L,hit_by_pitch,hit_by_pitch,0.283,0.359,0.471,307
608701,681432,R,L,,ball,0.283,0.359,0.471,307
608701,681432,R,L,,ball,0.283,0.359,0.471,307
608701,681432,R,L,,swinging_strike_blocked,0.283,0.359,0.471,307
608701,681432,R,L,,called_strike,0.283,0.359,0.471,307
608701,684007,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,684007,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,684007,R,L,walk,ball,0.283,0.359,0.471,307
608701,684007,R,L,,ball,0.283,0.359,0.471,307
608701,684007,R,L,,ball,0.283,0.359,0.471,307
608701,684007,R,L,,foul,0.283,0.359,0.471,307
608701,684007,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,684007,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,624522,R,R,walk,ball,0.283,0.359,0.471,307
608701,624522,R,R,,ball,0.283,0.359,0.471,307
608701,624522,R,R,,foul,0.283,0.359,0.471,307
608701,624522,R,R,,ball,0.283,0.359,0.471,307
608701,624522,R,R,,foul,0.283,0.359,0.471,307
608701,624522,R,R,,ball,0.283,0.359,0.471,307
608701,624522,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,684007,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,624522,R,R,,called_strike,0.283,0.359,0.471,307
608701,684007,R,L,,foul,0.283,0.359,0.471,307
608701,684007,R,L,,ball,0.283,0.359,0.471,307
608701,684007,R,L,,called_strike,0.283,0.359,0.471,307
608701,663474,R,R,triple,hit_into_play,0.283,0.359,0.471,307
608701,663474,R,R,,foul,0.283,0.359,0.471,307
608701,663474,R,R,,ball,0.283,0.359,0.471,307
608701,663474,R,R,,foul,0.283,0.359,0.471,307
608701,663474,R,R,,foul,0.283,0.359,0.471,307
608701,663474,R,R,,ball,0.283,0.359,0.471,307
608701,683769,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,683769,R,R,,ball,0.283,0.359,0.471,307
608701,683769,R,R,,ball,0.283,0.359,0.471,307
608701,683769,R,R,,foul,0.283,0.359,0.471,307
608701,683769,R,R,,foul,0.283,0.359,0.471,307
608701,683769,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,663474,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,663474,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,661403,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,663474,R,R,,ball,0.283,0.359,0.471,307
608701,661403,R,R,,foul,0.283,0.359,0.471,307
608701,663474,R,R,,called_strike,0.283,0.359,0.471,307
608701,661403,R,R,,ball,0.283,0.359,0.471,307
608701,661403,R,R,,foul,0.283,0.359,0.471,307
608701,661403,R,R,,called_strike,0.283,0.359,0.471,307
608701,682120,R,L,single,hit_into_play,0.283,0.359,0.471,307
608701,682120,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,682120,R,L,,called_strike,0.283,0.359,0.471,307
608701,594902,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,594902,R,R,,foul,0.283,0.359,0.471,307
608701,594902,R,R,,ball,0.283,0.359,0.471,307
608701,594902,R,R,,ball,0.283,0.359,0.471,307
608701,594902,R,R,,foul,0.283,0.359,0.471,307
608701,594902,R,R,,foul,0.283,0.359,0.471,307
608701,594902,R,R,double,hit_into_play,0.283,0.359,0.471,307
608701,594902,R,R,,ball,0.283,0.359,0.471,307
608701,594902,R,R,,called_strike,0.283,0.359,0.471,307
608701,594902,R,R,single,hit_into_play,0.283,0.359,0.471,307
608701,594902,R,R,,ball,0.283,0.359,0.471,307
608701,594902,R,R,,ball,0.283,0.359,0.471,307
608701,594902,R,R,,foul,0.283,0.359,0.471,307
608701,594902,R,R,,ball,0.283,0.359,0.471,307
608701,527048,R,L,field_out,hit_into_play,0.283,0.359,0.471,307
608701,527048,R,L,,called_strike,0.283,0.359,0.471,307
608701,527048,R,L,double,hit_into_play,0.283,0.359,0.471,307
608701,527048,R,L,,foul,0.283,0.359,0.471,307
608701,656924,R,R,catcher_interf,hit_into_play,0.283,0.359,0.471,307
608701,656924,R,R,,ball,0.283,0.359,0.471,307
608701,656924,R,R,,called_strike,0.283,0.359,0.471,307
608701,656924,R,R,,called_strike,0.283,0.359,0.471,307
608701,656924,R,R,,ball,0.283,0.359,0.471,307
608701,527048,R,L,walk,ball,0.283,0.359,0.471,307
608701,527048,R,L,,ball,0.283,0.359,0.471,307
608701,527048,R,L,,ball,0.283,0.359,0.471,307
608701,527048,R,L,,swinging_strike,0.283,0.359,0.471,307
608701,527048,R,L,,ball,0.283,0.359,0.471,307
608701,547973,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,527048,R,L,,called_strike,0.283,0.359,0.471,307
608701,547973,R,L,,called_strike,0.283,0.359,0.471,307
608701,547973,R,L,,called_strike,0.283,0.359,0.471,307
608701,547973,R,L,,ball,0.283,0.359,0.471,307
608701,656605,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,656605,R,R,,ball,0.283,0.359,0.471,307
608701,656605,R,R,,ball,0.283,0.359,0.471,307
608701,656605,R,R,,foul,0.283,0.359,0.471,307
608701,656605,R,R,,ball,0.283,0.359,0.471,307
608701,656605,R,R,,called_strike,0.283,0.359,0.471,307
608701,656605,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,656605,R,R,,foul,0.283,0.359,0.471,307
608701,656605,R,R,,foul,0.283,0.359,0.471,307
608701,682847,R,R,walk,ball,0.283,0.359,0.471,307
608701,670059,R,R,double,hit_into_play,0.283,0.359,0.471,307
608701,682847,R,R,,ball,0.283,0.359,0.471,307
608701,682847,R,R,,ball,0.283,0.359,0.471,307
608701,670059,R,R,,called_strike,0.283,0.359,0.471,307
608701,682847,R,R,,ball,0.283,0.359,0.471,307
608701,656605,R,R,force_out,hit_into_play,0.283,0.359,0.471,307
608701,656605,R,R,,called_strike,0.283,0.359,0.471,307
608701,682990,R,R,home_run,hit_into_play,0.283,0.359,0.471,307
608701,682990,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,682990,R,R,,ball,0.283,0.359,0.471,307
608701,682990,R,R,,ball,0.283,0.359,0.471,307
608701,682990,R,R,,called_strike,0.283,0.359,0.471,307
608701,676702,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,682990,R,R,field_out,hit_into_play,0.283,0.359,0.471,307
608701,676702,R,R,,ball,0.283,0.359,0.471,307
608701,682990,R,R,,foul,0.283,0.359,0.471,307
608701,676702,R,R,,called_strike,0.283,0.359,0.471,307
608701,682990,R,R,,ball,0.283,0.359,0.471,307
608701,676702,R,R,,ball,0.283,0.359,0.471,307
608701,672710,R,R,double,hit_into_play,0.283,0.359,0.471,307
608701,682990,R,R,,ball,0.283,0.359,0.471,307
608701,682990,R,R,,swinging_strike,0.283,0.359,0.471,307
608701,682990,R,R,,ball,0.283,0.359,0.471,307
608701,682990,R,R,,foul,0.283,0.359,0.471,307
608701,682120,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307
608701,682120,R,L,,ball,0.283,0.359,0.471,307
608701,682120,R,L,,called_strike,0.283,0.359,0.471,307
608701,682120,R,L,,called_strike,0.283,0.359,0.471,307
657136,686752,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,686752,R,R,,foul,0.28,0.333,0.425,487
657136,682254,R,L,fielders_choice,hit_into_play,0.28,0.333,0.425,487
657136,682254,R,L,,ball,0.28,0.333,0.425,487
657136,682254,R,L,,blocked_ball,0.28,0.333,0.425,487
657136,686752,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,685801,R,R,double,hit_into_play,0.28,0.333,0.425,487
657136,671737,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,671737,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,671737,R,R,,foul,0.28,0.333,0.425,487
657136,671737,R,R,strikeout,swinging_strike,0.28,0.333,0.425,487
657136,671737,R,R,,foul,0.28,0.333,0.425,487
657136,671737,R,R,,ball,0.28,0.333,0.425,487
657136,671737,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,671737,R,R,,called_strike,0.28,0.333,0.425,487
657136,655889,R,R,strikeout,swinging_strike_blocked,0.28,0.333,0.425,487
657136,655889,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,655889,R,R,,foul,0.28,0.333,0.425,487
657136,592332,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,592332,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,592332,R,R,,called_strike,0.28,0.333,0.425,487
657136,592332,R,R,strikeout,swinging_strike,0.28,0.333,0.425,487
657136,592332,R,R,,ball,0.28,0.333,0.425,487
657136,592332,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,592332,R,R,,blocked_ball,0.28,0.333,0.425,487
657136,592332,R,R,,foul_tip,0.28,0.333,0.425,487
657136,643338,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,643338,R,R,,foul,0.28,0.333,0.425,487
657136,643338,R,R,,ball,0.28,0.333,0.425,487
657136,643338,R,R,,ball,0.28,0.333,0.425,487
657136,663893,R,L,single,hit_into_play,0.28,0.333,0.425,487
657136,663893,R,L,,ball,0.28,0.333,0.425,487
657136,663893,R,L,,called_strike,0.28,0.333,0.425,487
657136,667297,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,667297,R,R,,called_strike,0.28,0.333,0.425,487
657136,605135,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,605135,R,R,field_error,hit_into_play,0.28,0.333,0.425,487
657136,605135,R,R,,foul,0.28,0.333,0.425,487
657136,605135,R,R,,ball,0.28,0.333,0.425,487
657136,605135,R,R,,ball,0.28,0.333,0.425,487
657136,605135,R,R,,foul,0.28,0.333,0.425,487
657136,605135,R,R,,ball,0.28,0.333,0.425,487
657136,605135,R,R,,foul,0.28,0.333,0.425,487
657136,605135,R,R,,foul,0.28,0.333,0.425,487
657136,605135,R,R,,called_strike,0.28,0.333,0.425,487
657136,622253,R,R,walk,ball,0.28,0.333,0.425,487
657136,622253,R,R,,foul,0.28,0.333,0.425,487
657136,647315,R,R,walk,ball,0.28,0.333,0.425,487
657136,647315,R,R,,ball,0.28,0.333,0.425,487
657136,622253,R,R,,foul,0.28,0.333,0.425,487
657136,647315,R,R,,foul_tip,0.28,0.333,0.425,487
657136,622253,R,R,,called_strike,0.28,0.333,0.425,487
657136,647315,R,R,,blocked_ball,0.28,0.333,0.425,487
657136,622253,R,R,,ball,0.28,0.333,0.425,487
657136,647315,R,R,,blocked_ball,0.28,0.333,0.425,487
657136,622253,R,R,,ball,0.28,0.333,0.425,487
657136,622253,R,R,,ball,0.28,0.333,0.425,487
657136,647315,R,R,,called_strike,0.28,0.333,0.425,487
657136,805673,R,R,strikeout,called_strike,0.28,0.333,0.425,487
657136,805673,R,R,,ball,0.28,0.333,0.425,487
657136,805673,R,R,,ball,0.28,0.333,0.425,487
657136,805673,R,R,,foul,0.28,0.333,0.425,487
657136,805673,R,R,,called_strike,0.28,0.333,0.425,487
657136,805673,R,R,strikeout,called_strike,0.28,0.333,0.425,487
657136,805673,R,R,,foul,0.28,0.333,0.425,487
657136,805673,R,R,,ball,0.28,0.333,0.425,487
657136,805673,R,R,,called_strike,0.28,0.333,0.425,487
657136,805673,R,R,,ball,0.28,0.333,0.425,487
657136,608344,R,L,field_out,hit_into_play,0.28,0.333,0.425,487
657136,805673,R,R,,ball,0.28,0.333,0.425,487
657136,608344,R,L,,ball,0.28,0.333,0.425,487
657136,608344,R,L,,ball,0.28,0.333,0.425,487
657136,608344,R,L,,ball,0.28,0.333,0.425,487
657136,608344,R,L,,called_strike,0.28,0.333,0.425,487
657136,573204,R,L,walk,ball,0.28,0.333,0.425,487
657136,573204,R,L,,called_strike,0.28,0.333,0.425,487
657136,573204,R,L,,ball,0.28,0.333,0.425,487
657136,573204,R,L,,ball,0.28,0.333,0.425,487
657136,573204,R,L,,called_strike,0.28,0.333,0.425,487
657136,543859,R,R,single,hit_into_play,0.28,0.333,0.425,487
657136,543859,R,R,,ball,0.28,0.333,0.425,487
657136,573204,R,L,,ball,0.28,0.333,0.425,487
657136,543859,R,R,,ball,0.28,0.333,0.425,487
657136,543859,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,543859,R,R,,foul,0.28,0.333,0.425,487
657136,701581,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,701581,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,701581,R,R,,ball,0.28,0.333,0.425,487
657136,701581,R,R,,ball,0.28,0.333,0.425,487
657136,701581,R,R,,foul,0.28,0.333,0.425,487
657136,701581,R,R,strikeout,called_strike,0.28,0.333,0.425,487
657136,701581,R,R,,foul,0.28,0.333,0.425,487
657136,701581,R,R,,foul,0.28,0.333,0.425,487
657136,701581,R,R,,ball,0.28,0.333,0.425,487
657136,701581,R,R,,foul,0.28,0.333,0.425,487
657136,701581,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,701581,R,R,,called_strike,0.28,0.333,0.425,487
657136,701581,R,R,,ball,0.28,0.333,0.425,487
657136,661395,R,R,single,hit_into_play,0.28,0.333,0.425,487
657136,573204,R,L,single,hit_into_play,0.28,0.333,0.425,487
657136,573204,R,L,,called_strike,0.28,0.333,0.425,487
657136,661395,R,R,,ball,0.28,0.333,0.425,487
657136,686973,R,R,sac_bunt,hit_into_play,0.28,0.333,0.425,487
657136,643377,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,686973,R,R,,ball,0.28,0.333,0.425,487
657136,643377,R,R,,ball,0.28,0.333,0.425,487
657136,664076,R,L,field_out,hit_into_play,0.28,0.333,0.425,487
657136,664076,R,L,,called_strike,0.28,0.333,0.425,487
657136,664076,R,L,,swinging_strike,0.28,0.333,0.425,487
657136,664076,R,L,,ball,0.28,0.333,0.425,487
657136,686752,R,R,strikeout,called_strike,0.28,0.333,0.425,487
657136,686752,R,R,,foul,0.28,0.333,0.425,487
657136,686752,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,686752,R,R,strikeout,swinging_strike,0.28,0.333,0.425,487
657136,686752,R,R,,ball,0.28,0.333,0.425,487
657136,686752,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,686752,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,656876,R,R,single,hit_into_play,0.28,0.333,0.425,487
657136,656876,R,R,,ball,0.28,0.333,0.425,487
657136,656876,R,R,,ball,0.28,0.333,0.425,487
657136,656876,R,R,,called_strike,0.28,0.333,0.425,487
657136,656876,R,R,,foul,0.28,0.333,0.425,487
657136,685801,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,685801,R,R,,ball,0.28,0.333,0.425,487
657136,685801,R,R,,foul,0.28,0.333,0.425,487
657136,685801,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,685801,R,R,,ball,0.28,0.333,0.425,487
657136,669358,R,R,strikeout,swinging_strike,0.28,0.333,0.425,487
657136,669358,R,R,,ball,0.28,0.333,0.425,487
657136,669358,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,669358,R,R,,swinging_strike,0.28,0.333,0.425,487
657136,669358,R,R,strikeout,foul_tip,0.28,0.333,0.425,487
657136,669358,R,R,,ball,0.28,0.333,0.425,487
657136,669358,R,R,,called_strike,0.28,0.333,0.425,487
657136,669358,R,R,,foul,0.28,0.333,0.425,487
657136,669358,R,R,,ball,0.28,0.333,0.425,487
657136,669358,R,R,field_out,hit_into_play,0.28,0.333,0.425,487
657136,669358,R,R,,called_strike,0.28,0.333,0.425,487
