player_AVG,player_OBP,player_SLG,player_PA,ERA,WHIP,SO9,SO/W,HR,BB,H,IP,BAbip,is_hit,stand_R,p_throws_R,description_encoded
0.283,0.359,0.471,307,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276,0,1,1,0
0.283,0.359,0.471,307,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,1,1,0
0.283,0.359,0.471,307,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,1,1,2
0.283,0.359,0.471,307,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,1,1,0
0.283,0.359,0.471,307,2.08,0.692,9.8,6.6,3,5,16,30.1,0.188,1,1,0,0
0.283,0.359,0.471,307,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308,0,1,1,0
0.283,0.359,0.471,307,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308,0,1,1,5
0.283,0.359,0.471,307,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247,1,1,0,0
0.283,0.359,0.471,307,4.67,1.426,7.8,1.68,0,28,49,54.0,0.306,0,1,0,0
0.283,0.359,0.471,307,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308,1,1,1,0
0.283,0.359,0.471,307,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,1,0,0
0.283,0.359,0.471,307,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,1,1,0,0
0.283,0.359,0.471,307,2.98,1.186,9.4,2.14,4,28,40,57.1,0.245,0,1,1,0
0.283,0.359,0.471,307,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,1,0,0
0.283,0.359,0.471,307,4.66,1.473,6.6,2.25,2,12,42,36.2,0.336,1,1,1,0
0.283,0.359,0.471,307,4.73,1.191,8.9,4.57,6,14,63,64.2,0.32,0,1,0,0
0.283,0.359,0.471,307,1.73,0.722,9.0,3.65,7,17,28,62.1,0.149,0,1,0,2
0.283,0.359,0.471,307,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,1,1,0
0.283,0.359,0.471,307,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,1,1,1,0
0.283,0.359,0.471,307,2.67,0.962,8.0,7.0,7,9,59,70.2,0.271,1,1,1,0
0.283,0.359,0.471,307,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26,0,1,1,0
0.283,0.359,0.471,307,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293,1,1,0,0
0.283,0.359,0.471,307,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333,0,1,1,2
0.283,0.359,0.471,307,3.38,1.35,9.6,2.22,4,32,58,66.2,0.31,0,1,1,2
0.283,0.359,0.471,307,4.19,1.398,8.7,1.94,2,17,31,34.1,0.296,0,1,1,0
0.283,0.359,0.471,307,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293,0,1,0,2
0.283,0.359,0.471,307,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272,1,1,0,0
0.283,0.359,0.471,307,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272,0,1,0,3
0.283,0.359,0.471,307,2.85,1.2,5.7,2.71,5,14,58,60.0,0.28,1,1,0,0
0.283,0.359,0.471,307,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312,1,1,1,0
0.283,0.359,0.471,307,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312,0,1,1,0
0.283,0.359,0.471,307,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211,0,1,1,4
0.283,0.359,0.471,307,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312,0,1,1,2
0.283,0.359,0.471,307,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305,0,1,0,0
0.283,0.359,0.471,307,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305,1,1,0,0
0.283,0.359,0.471,307,2.15,1.062,8.1,3.09,3,11,29,37.2,0.257,0,1,1,0
0.283,0.359,0.471,307,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305,0,1,0,1
0.283,0.359,0.471,307,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341,1,1,0,0
0.283,0.359,0.471,307,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341,0,1,0,0
0.283,0.359,0.471,307,2.6,1.178,7.6,3.17,7,24,82,90.0,0.293,0,1,1,0
0.283,0.359,0.471,307,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341,0,1,0,2
0.283,0.359,0.471,307,4.22,1.19,11.3,4.69,4,16,55,59.2,0.331,1,1,0,0
0.283,0.359,0.471,307,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338,0,1,0,0
0.283,0.359,0.471,307,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338,0,1,0,3
0.283,0.359,0.471,307,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297,0,1,1,4
0.283,0.359,0.471,307,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338,0,1,0,0
0.283,0.359,0.471,307,4.44,1.322,9.8,3.44,5,16,51,50.2,0.336,0,1,1,4
0.283,0.359,0.471,307,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265,1,1,1,0
0.283,0.359,0.471,307,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265,0,1,1,0
0.283,0.359,0.471,307,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307,0,1,0,4
0.283,0.359,0.471,307,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309,0,1,0,0
0.283,0.359,0.471,307,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309,0,1,0,4
0.283,0.359,0.471,307,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309,0,1,0,2
0.283,0.359,0.471,307,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385,0,1,1,0
0.283,0.359,0.471,307,3.88,1.307,11.6,2.29,7,38,50,67.1,0.285,0,1,0,3
0.283,0.359,0.471,307,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299,1,1,0,0
0.283,0.359,0.471,307,7.23,1.648,4.9,1.0,4,13,26,23.2,0.286,0,1,1,0
0.283,0.359,0.471,307,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316,1,1,1,0
0.283,0.359,0.471,307,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291,0,1,1,2
0.283,0.359,0.471,307,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316,1,1,1,0
0.283,0.359,0.471,307,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299,0,1,0,0
0.283,0.359,0.471,307,3.9,1.215,8.4,5.36,10,14,84,80.2,0.322,0,1,1,2
0.283,0.359,0.471,307,6.14,1.773,9.8,1.33,0,12,14,14.2,0.35,0,1,1,0
0.283,0.359,0.471,307,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222,0,1,1,4
0.283,0.359,0.471,307,3.46,1.269,9.7,1.56,1,18,15,26.0,0.241,0,1,0,5
0.283,0.359,0.471,307,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264,0,1,0,0
0.283,0.359,0.471,307,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264,0,1,0,4
0.283,0.359,0.471,307,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232,0,1,1,4
0.283,0.359,0.471,307,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264,0,1,0,2
0.283,0.359,0.471,307,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255,1,1,1,0
0.283,0.359,0.471,307,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222,0,1,1,0
0.283,0.359,0.471,307,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255,0,1,1,2
0.283,0.359,0.471,307,1.01,0.675,8.1,7.2,3,10,44,80.0,0.202,0,1,1,0
0.283,0.359,0.471,307,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243,1,1,0,0
0.283,0.359,0.471,307,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266,1,1,1,0
0.283,0.359,0.471,307,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266,1,1,1,0
0.283,0.359,0.471,307,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266,1,1,1,0
0.283,0.359,0.471,307,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319,0,1,0,0
0.283,0.359,0.471,307,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319,1,1,0,0
0.283,0.359,0.471,307,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312,0,1,1,0
0.283,0.359,0.471,307,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319,0,1,0,4
0.283,0.359,0.471,307,3.79,1.346,14.3,2.51,5,39,44,61.2,0.322,0,1,0,2
0.283,0.359,0.471,307,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308,0,1,1,0
0.283,0.359,0.471,307,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308,0,1,1,2
0.283,0.359,0.471,307,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244,0,1,1,4
0.283,0.359,0.471,307,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277,1,1,1,0
0.283,0.359,0.471,307,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308,0,1,1,0
0.283,0.359,0.471,307,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299,1,1,1,0
0.283,0.359,0.471,307,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299,0,1,1,0
0.283,0.359,0.471,307,3.58,1.168,7.9,4.71,3,7,37,37.2,0.312,0,1,1,0
0.283,0.359,0.471,307,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299,0,1,1,0
0.283,0.359,0.471,307,4.35,1.376,7.4,1.81,11,31,63,68.1,0.267,1,1,1,0
0.283,0.359,0.471,307,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243,0,1,0,2
0.28,0.333,0.425,487,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,1,1,0
0.28,0.333,0.425,487,1.86,1.138,15.8,3.4,0,5,6,9.2,0.4,0,1,0,0
0.28,0.333,0.425,487,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,1,1,0
0.28,0.333,0.425,487,2.6,1.269,12.5,4.8,2,5,17,17.1,0.357,1,1,1,0
0.28,0.333,0.425,487,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287,0,1,1,0
0.28,0.333,0.425,487,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287,0,1,1,0
0.28,0.333,0.425,487,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287,0,1,1,2
0.28,0.333,0.425,487,2.15,1.062,8.1,3.09,3,11,29,37.2,0.257,0,1,1,2
0.28,0.333,0.425,487,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,1,1,0
0.28,0.333,0.425,487,3.83,1.221,8.1,2.89,20,56,165,181.0,0.282,0,1,1,2
0.28,0.333,0.425,487,3.27,1.032,7.4,3.07,8,14,40,52.1,0.23,0,1,1,0
0.28,0.333,0.425,487,3.74,1.314,7.1,1.89,7,19,41,45.2,0.264,1,1,0,0
0.28,0.333,0.425,487,4.09,1.227,7.8,2.11,2,9,18,22.0,0.262,0,1,1,0
0.28,0.333,0.425,487,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,1,1,0
0.28,0.333,0.425,487,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,1,1,0
0.28,0.333,0.425,487,4.66,1.473,6.6,2.25,2,12,42,36.2,0.336,0,1,1,4
0.28,0.333,0.425,487,5.63,1.333,6.2,1.74,9,19,45,48.0,0.25,0,1,1,4
0.28,0.333,0.425,487,6.69,1.646,10.3,3.91,11,11,51,37.2,0.364,0,1,1,3
0.28,0.333,0.425,487,6.69,1.646,10.3,3.91,11,11,51,37.2,0.364,0,1,1,3
0.28,0.333,0.425,487,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,1,0,0
0.28,0.333,0.425,487,5.32,1.563,10.1,2.21,6,24,50,47.1,0.333,0,1,0,4
0.28,0.333,0.425,487,3.63,1.261,9.6,2.83,6,30,70,79.1,0.303,1,1,1,0
0.28,0.333,0.425,487,4.9,1.321,10.8,3.35,9,23,62,64.1,0.319,0,1,1,0
0.28,0.333,0.425,487,4.9,1.321,10.8,3.35,9,23,62,64.1,0.319,0,1,1,3
0.28,0.333,0.425,487,3.64,1.16,10.9,4.4,4,15,48,54.1,0.326,1,1,1,0
0.28,0.333,0.425,487,5.32,1.563,10.1,2.21,6,24,50,47.1,0.333,1,1,0,0
0.28,0.333,0.425,487,7.61,1.691,8.9,3.06,12,16,68,49.2,0.359,0,1,1,0
0.28,0.333,0.425,487,2.03,0.873,12.0,6.33,4,15,47,71.0,0.272,0,1,1,0
0.28,0.333,0.425,487,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305,0,1,0,0
0.28,0.333,0.425,487,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,1,1,3
0.28,0.333,0.425,487,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262,0,1,1,2
0.28,0.333,0.425,487,2.83,1.081,11.0,5.83,0,6,25,28.2,0.333,1,1,1,0
0.28,0.333,0.425,487,2.6,1.269,12.5,4.8,2,5,17,17.1,0.357,0,1,1,0
0.28,0.333,0.425,487,3.06,1.059,7.8,2.56,9,27,57,79.1,0.229,0,1,1,2
0.28,0.333,0.425,487,3.06,1.059,7.8,2.56,9,27,57,79.1,0.229,0,1,1,1
0.28,0.333,0.425,487,3.06,1.059,7.8,2.56,9,27,57,79.1,0.229,0,1,1,0
0.28,0.333,0.425,487,2.67,0.962,8.0,7.0,7,9,59,70.2,0.271,0,1,1,0
0.28,0.333,0.425,487,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289,1,1,0,0
0.28,0.333,0.425,487,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289,1,1,0,0
0.28,0.333,0.425,487,4.0,1.213,10.3,3.7,33,57,167,184.2,0.289,0,1,0,0
0.28,0.333,0.425,487,2.84,1.249,9.4,3.04,4,24,63,69.2,0.311,1,1,1,0
0.28,0.333,0.425,487,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297,0,1,1,2
0.28,0.333,0.425,487,2.9,1.178,9.7,3.13,8,31,75,90.0,0.297,0,1,1,0
0.28,0.333,0.425,487,2.77,0.901,11.1,4.15,11,27,55,91.0,0.219,0,1,1,2
0.28,0.333,0.425,487,4.5,1.328,13.3,3.91,8,22,55,58.0,0.343,0,1,1,0
0.28,0.333,0.425,487,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,0,1,0,4
0.28,0.333,0.425,487,3.77,1.153,8.4,4.15,24,39,162,174.1,0.288,1,1,0,0
0.28,0.333,0.425,487,3.69,1.333,10.2,3.14,2,14,38,39.0,0.346,0,1,1,0
0.28,0.333,0.425,487,1.91,1.128,9.6,2.27,5,22,31,47.0,0.222,0,1,1,4
0.28,0.333,0.425,487,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258,0,1,1,0
0.28,0.333,0.425,487,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258,0,1,1,2
0.28,0.333,0.425,487,4.1,1.242,8.5,2.41,18,51,110,129.2,0.258,0,1,1,0
0.28,0.333,0.425,487,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29,0,1,1,0
0.28,0.333,0.425,487,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29,1,1,1,0
0.28,0.333,0.425,487,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29,1,1,1,0
0.28,0.333,0.425,487,3.08,1.321,9.7,2.64,6,25,56,61.1,0.319,0,1,1,3
0.28,0.333,0.425,487,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291,0,1,0,0
0.28,0.333,0.425,487,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291,0,1,0,0
0.28,0.333,0.425,487,5.11,1.451,6.3,2.69,18,29,132,111.0,0.317,0,1,0,3
0.28,0.333,0.425,487,5.33,1.357,12.6,2.35,7,31,40,52.1,0.287,0,1,1,2
0.28,0.333,0.425,487,4.95,1.349,7.3,3.83,6,12,64,56.1,0.337,1,1,1,0
0.28,0.333,0.425,487,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318,1,1,1,0
0.28,0.333,0.425,487,4.95,1.519,6.9,1.95,24,63,180,160.0,0.318,1,1,1,0
0.28,0.333,0.425,487,4.39,1.5,9.6,1.78,5,32,48,53.1,0.299,0,1,1,2
0.28,0.333,0.425,487,3.32,1.474,12.3,2.0,2,13,15,19.0,0.317,1,1,1,0
0.28,0.333,0.425,487,3.58,1.069,12.9,6.33,18,33,123,146.0,0.318,1,1,0,0
0.28,0.333,0.425,487,5.29,1.429,9.3,2.6,17,25,65,63.0,0.295,0,1,1,0
0.28,0.333,0.425,487,3.46,1.462,9.3,3.38,2,8,30,26.0,0.368,0,1,1,0
0.28,0.333,0.425,487,4.39,1.5,9.6,1.78,5,32,48,53.1,0.299,0,1,1,2
0.28,0.333,0.425,487,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321,0,1,1,0
0.28,0.333,0.425,487,4.32,1.46,8.5,2.04,5,23,50,50.0,0.321,0,1,1,0
0.28,0.333,0.425,487,2.7,1.5,5.4,0.8,1,5,5,6.2,0.2,0,1,1,0
0.28,0.333,0.425,487,4.08,1.324,10.6,2.74,8,34,71,79.1,0.307,1,1,1,0
0.28,0.333,0.425,487,4.08,1.324,10.6,2.74,8,34,71,79.1,0.307,0,1,1,2
0.28,0.333,0.425,487,3.83,1.219,8.9,2.04,2,25,38,51.2,0.265,1,1,1,0
0.28,0.333,0.425,487,3.7,1.114,14.5,3.62,7,26,39,58.1,0.294,0,1,1,2
0.28,0.333,0.425,487,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289,0,1,1,0
0.28,0.333,0.425,487,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289,0,1,1,0
0.28,0.333,0.425,487,3.94,1.247,7.9,2.76,25,62,180,194.0,0.289,0,1,1,0
0.28,0.333,0.425,487,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253,0,1,0,0
0.28,0.333,0.425,487,2.32,0.974,7.0,4.88,4,8,41,50.1,0.253,0,1,0,3
0.28,0.333,0.425,487,3.42,1.195,9.2,2.34,6,32,56,73.2,0.269,0,1,1,4
0.28,0.333,0.425,487,3.28,1.227,6.9,2.3,5,20,54,60.1,0.274,0,1,1,0
0.28,0.333,0.425,487,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271,0,1,0,0
0.28,0.333,0.425,487,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271,1,1,0,0
0.28,0.333,0.425,487,2.39,0.91,10.6,6.7,16,37,155,211.0,0.271,0,1,0,0
0.28,0.333,0.425,487,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331,1,1,1,0
0.28,0.333,0.425,487,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331,1,1,1,0
0.28,0.333,0.425,487,4.49,1.466,6.9,2.69,11,29,121,102.1,0.331,0,1,1,0
0.28,0.333,0.425,487,4.53,0.97,7.9,3.77,9,13,41,55.2,0.215,0,1,1,2
0.28,0.333,0.425,487,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,1,1,1,0
0.28,0.333,0.425,487,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,1,1,3
0.28,0.333,0.425,487,4.16,1.462,8.8,2.4,18,70,180,171.0,0.335,0,1,1,2
0.28,0.333,0.425,487,4.31,1.277,12.6,4.0,4,11,29,31.1,0.333,0,1,1,0
0.28,0.333,0.425,487,3.6,1.154,7.2,2.83,31,54,168,192.1,0.258,0,1,1,2
0.28,0.333,0.425,487,3.6,1.154,7.2,2.83,31,54,168,192.1,0.258,0,1,1,0
0.28,0.333,0.425,487,3.6,1.154,7.2,2.83,31,54,168,192.1,0.258,0,1,1,0
0.28,0.333,0.425,487,4.03,1.167,7.7,3.32,11,19,67,73.2,0.275,0,1,1,1
0.28,0.333,0.425,487,4.03,1.167,7.7,3.32,11,19,67,73.2,0.275,1,1,1,0
0.28,0.333,0.425,487,4.03,1.167,7.7,3.32,11,19,67,73.2,0.275,0,1,1,0
0.28,0.333,0.425,487,2.48,1.307,11.3,2.53,2,36,59,72.2,0.324,0,1,1,0
0.28,0.333,0.425,487,3.65,1.264,9.5,2.89,13,54,133,148.0,0.305,1,1,1,0
0.28,0.333,0.425,487,3.65,1.264,9.5,2.89,13,54,133,148.0,0.305,0,1,1,0
0.28,0.333,0.425,487,3.26,1.191,7.1,3.47,5,15,64,66.1,0.3,0,1,1,4
0.28,0.333,0.425,487,4.31,1.135,9.8,4.3,6,10,35,39.2,0.282,0,1,1,0
0.28,0.333,0.425,487,5.48,1.384,7.4,2.74,15,27,98,90.1,0.303,0,1,1,0
0.28,0.333,0.425,487,5.48,1.384,7.4,2.74,15,27,98,90.1,0.303,0,1,1,0
0.28,0.333,0.425,487,3.59,1.272,6.2,2.0,7,18,49,52.2,0.269,0,1,1,0
0.28,0.333,0.425,487,2.23,1.165,9.3,2.03,7,35,45,68.2,0.232,0,1,1,0
0.28,0.333,0.425,487,4.05,1.201,10.6,4.68,25,44,167,175.2,0.312,0,1,0,0
0.28,0.333,0.425,487,4.05,1.201,10.6,4.68,25,44,167,175.2,0.312,0,1,0,2
0.28,0.333,0.425,487,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29,0,1,1,2
0.28,0.333,0.425,487,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29,0,1,1,0
0.28,0.333,0.425,487,3.7,1.294,7.3,2.51,17,43,130,133.2,0.29,0,1,1,0
0.28,0.333,0.425,487,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291,0,1,0,0
0.28,0.333,0.425,487,5.2,1.431,7.8,2.03,12,34,80,79.2,0.291,0,1,0,0
0.28,0.333,0.425,487,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,1,1,1,0
0.28,0.333,0.425,487,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,1,1,0
0.28,0.333,0.425,487,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247,0,1,0,0
0.28,0.333,0.425,487,2.85,1.082,8.2,3.76,22,49,170,202.1,0.267,0,1,1,2
0.28,0.333,0.425,487,4.95,1.349,7.3,3.83,6,12,64,56.1,0.337,1,1,1,0
0.28,0.333,0.425,487,3.56,1.152,7.3,5.48,22,25,170,169.1,0.289,0,1,1,0
0.28,0.333,0.425,487,3.56,1.152,7.3,5.48,22,25,170,169.1,0.289,0,1,1,0
0.28,0.333,0.425,487,3.56,1.152,7.3,5.48,22,25,170,169.1,0.289,0,1,1,0
0.28,0.333,0.425,487,3.08,1.321,9.7,2.64,6,25,56,61.1,0.319,1,1,1,0
0.28,0.333,0.425,487,1.17,0.827,12.4,3.04,3,28,23,61.2,0.17,0,1,1,2
0.28,0.333,0.425,487,3.8,1.321,5.8,1.79,13,39,105,109.0,0.275,1,1,1,0
0.28,0.333,0.425,487,3.8,1.321,5.8,1.79,13,39,105,109.0,0.275,0,1,1,2
0.28,0.333,0.425,487,3.8,1.321,5.8,1.79,13,39,105,109.0,0.275,0,1,1,0
0.28,0.333,0.425,487,4.32,1.32,12.0,2.78,7,32,56,66.2,0.32,1,1,1,0
0.28,0.333,0.425,487,4.97,1.421,7.1,2.5,1,4,14,12.2,0.325,1,1,1,0
0.28,0.333,0.425,487,1.17,0.827,12.4,3.04,3,28,23,61.2,0.17,0,1,1,2
0.28,0.333,0.425,487,4.97,1.421,7.1,2.5,1,4,14,12.2,0.325,0,1,1,0
0.28,0.333,0.425,487,3.0,1.111,12.4,3.67,5,27,53,72.0,0.302,0,1,1,3
0.28,0.333,0.425,487,3.43,1.252,9.6,3.03,19,62,158,175.2,0.302,0,1,1,3
0.28,0.333,0.425,487,3.43,1.252,9.6,3.03,19,62,158,175.2,0.302,1,1,1,0
0.28,0.333,0.425,487,4.17,1.566,9.7,1.88,3,26,45,45.1,0.331,0,1,1,3
0.28,0.333,0.425,487,4.61,1.482,11.0,2.68,6,25,56,54.2,0.34,0,1,0,0
0.28,0.333,0.425,487,2.76,1.098,9.0,2.39,22,71,115,169.1,0.222,0,1,1,3
0.28,0.333,0.425,487,3.92,1.378,9.4,3.16,4,19,60,57.1,0.346,0,1,1,0
0.28,0.333,0.425,487,2.76,1.098,9.0,2.39,22,71,115,169.1,0.222,0,1,1,0
0.28,0.333,0.425,487,3.05,1.155,11.9,3.18,9,33,59,79.2,0.284,0,1,1,2
0.28,0.333,0.425,487,2.55,0.811,9.5,6.5,7,4,16,24.2,0.161,0,1,1,0
0.28,0.333,0.425,487,3.03,1.141,10.8,3.32,15,71,153,196.1,0.292,0,1,0,2
0.28,0.333,0.425,487,3.03,1.141,10.8,3.32,15,71,153,196.1,0.292,0,1,0,2
0.28,0.333,0.425,487,3.33,1.064,10.4,4.11,4,19,53,67.2,0.288,0,1,1,0
0.28,0.333,0.425,487,3.03,1.141,10.8,3.32,15,71,153,196.1,0.292,0,1,0,2
0.28,0.333,0.425,487,3.0,1.097,7.9,3.57,17,53,184,216.0,0.276,0,1,1,2
0.28,0.333,0.425,487,3.0,1.097,7.9,3.57,17,53,184,216.0,0.276,0,1,1,0
0.28,0.333,0.425,487,3.0,1.097,7.9,3.57,17,53,184,216.0,0.276,1,1,1,0
0.28,0.333,0.425,487,2.57,1.114,10.8,5.25,3,8,31,35.0,0.322,0,1,0,0
0.28,0.333,0.425,487,3.7,1.272,8.6,3.17,22,54,175,180.0,0.305,0,1,1,0
0.28,0.333,0.425,487,3.7,1.272,8.6,3.17,22,54,175,180.0,0.305,0,1,1,2
0.28,0.333,0.425,487,5.55,1.474,6.8,1.33,5,33,53,58.1,0.281,1,1,1,0
0.28,0.333,0.425,487,3.7,1.272,8.6,3.17,22,54,175,180.0,0.305,0,1,1,2
0.28,0.333,0.425,487,3.75,1.439,8.4,2.45,6,22,61,57.2,0.324,1,1,0,0
0.28,0.333,0.425,487,3.8,1.107,8.8,3.95,23,42,147,170.2,0.271,1,1,1,0
0.28,0.333,0.425,487,3.8,1.107,8.8,3.95,23,42,147,170.2,0.271,0,1,1,2
0.28,0.333,0.425,487,3.8,1.107,8.8,3.95,23,42,147,170.2,0.271,0,1,1,2
0.28,0.333,0.425,487,4.78,1.329,7.5,1.83,4,12,23,26.1,0.264,0,1,1,0
0.28,0.333,0.425,487,5.82,1.559,10.9,2.56,4,16,37,34.0,0.363,0,1,0,2
0.28,0.333,0.425,487,3.54,1.009,8.3,5.38,10,13,64,76.1,0.252,1,1,0,0
0.28,0.333,0.425,487,1.17,0.827,12.4,3.04,3,28,23,61.2,0.17,0,1,1,0
0.28,0.333,0.425,487,3.54,1.009,8.3,5.38,10,13,64,76.1,0.252,0,1,0,3
0.28,0.333,0.425,487,3.0,1.111,12.4,3.67,5,27,53,72.0,0.302,0,1,1,0
0.28,0.333,0.425,487,3.51,1.473,11.2,2.26,5,31,52,56.1,0.338,0,1,0,0
0.28,0.333,0.425,487,3.8,1.321,5.8,1.79,13,39,105,109.0,0.275,1,1,1,0
0.28,0.333,0.425,487,3.8,1.321,5.8,1.79,13,39,105,109.0,0.275,1,1,1,0
0.28,0.333,0.425,487,3.71,1.512,8.2,1.48,6,27,39,43.2,0.28,0,1,0,0
0.28,0.333,0.425,487,3.51,1.473,11.2,2.26,5,31,52,56.1,0.338,1,1,0,0
0.28,0.333,0.425,487,5.31,1.442,8.6,2.28,18,40,97,95.0,0.297,1,1,1,0
0.28,0.333,0.425,487,3.64,1.169,9.0,3.72,25,47,158,175.1,0.286,0,1,1,1
0.28,0.333,0.425,487,3.64,1.169,9.0,3.72,25,47,158,175.1,0.286,0,1,1,0
0.28,0.333,0.425,487,3.64,1.169,9.0,3.72,25,47,158,175.1,0.286,0,1,1,0
