batter,pitcher,stand,p_throws,events,description,player_AVG,player_OBP,player_SLG,player_PA,mlbID,ERA,WHIP,SO9,SO/W,HR,BB,H,IP,BAbip
608701,686752,R,R,,called_strike,0.283,0.359,0.471,307,686752,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262
608701,686752,R,R,,called_strike,0.283,0.359,0.471,307,686752,3.6,1.154,9.8,2.96,17,48,102,130.0,0.262
608701,687330,R,R,single,hit_into_play,0.283,0.359,0.471,307,687330,2.67,0.962,8.0,7.0,7,9,59,70.2,0.271
608701,664208,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
608701,687330,R,R,,foul,0.283,0.359,0.471,307,687330,2.67,0.962,8.0,7.0,7,9,59,70.2,0.271
608701,664208,R,R,,foul,0.283,0.359,0.471,307,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
608701,687330,R,R,,called_strike,0.283,0.359,0.471,307,687330,2.67,0.962,8.0,7.0,7,9,59,70.2,0.271
608701,669461,R,L,single,hit_into_play,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,669461,R,L,,ball,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,687798,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,ball,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,foul,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,foul,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,ball,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,foul,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,ball,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,687798,R,R,,foul,0.283,0.359,0.471,307,687798,4.05,1.275,9.5,7.0,3,2,15,13.1,0.333
608701,681676,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307,681676,3.38,1.35,9.6,2.22,4,32,58,66.2,0.31
608701,681676,R,R,,foul,0.283,0.359,0.471,307,681676,3.38,1.35,9.6,2.22,4,32,58,66.2,0.31
608701,681676,R,R,,called_strike,0.283,0.359,0.471,307,681676,3.38,1.35,9.6,2.22,4,32,58,66.2,0.31
608701,688297,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,688297,4.19,1.398,8.7,1.94,2,17,31,34.1,0.296
608701,669461,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,688297,R,R,,ball,0.283,0.359,0.471,307,688297,4.19,1.398,8.7,1.94,2,17,31,34.1,0.296
608701,688297,R,R,,ball,0.283,0.359,0.471,307,688297,4.19,1.398,8.7,1.94,2,17,31,34.1,0.296
608701,669461,R,L,,foul,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,688297,R,R,,called_strike,0.283,0.359,0.471,307,688297,4.19,1.398,8.7,1.94,2,17,31,34.1,0.296
608701,669461,R,L,,ball,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,669461,R,L,,foul,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,669461,R,L,,ball,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,669461,R,L,,foul,0.283,0.359,0.471,307,669461,4.4,1.267,8.0,2.71,11,28,81,86.0,0.293
608701,668941,R,L,double,hit_into_play,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,668941,R,L,strikeout,called_strike,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,668941,R,L,,foul,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,667463,R,L,single,hit_into_play,0.283,0.359,0.471,307,667463,2.85,1.2,5.7,2.71,5,14,58,60.0,0.28
608701,668941,R,L,,foul,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,667463,R,L,,swinging_strike,0.283,0.359,0.471,307,667463,2.85,1.2,5.7,2.71,5,14,58,60.0,0.28
608701,668941,R,L,,ball,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,668941,R,L,,swinging_strike,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,668941,R,L,,called_strike,0.283,0.359,0.471,307,668941,3.36,1.153,7.8,3.19,8,16,52,59.0,0.272
608701,641793,R,R,single,hit_into_play,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,ball,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,foul,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,ball,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,592094,R,R,walk,ball,0.283,0.359,0.471,307,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
608701,592094,R,R,,called_strike,0.283,0.359,0.471,307,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
608701,592094,R,R,,ball,0.283,0.359,0.471,307,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
608701,592094,R,R,,ball,0.283,0.359,0.471,307,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
608701,592094,R,R,,ball,0.283,0.359,0.471,307,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
608701,641793,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,ball,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,ball,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,ball,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,swinging_strike,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,641793,R,R,,called_strike,0.283,0.359,0.471,307,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
608701,664076,R,L,field_out,hit_into_play,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,,ball,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,single,hit_into_play,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,,ball,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,,foul,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,,swinging_strike,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,655889,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,655889,2.15,1.062,8.1,3.09,3,11,29,37.2,0.257
608701,664076,R,L,strikeout,foul_tip,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,,called_strike,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,664076,R,L,,called_strike,0.283,0.359,0.471,307,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
608701,669022,R,L,single,hit_into_play,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,ball,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,foul,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,swinging_strike,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,field_out,hit_into_play,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,foul,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,571882,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,571882,2.6,1.178,7.6,3.17,7,24,82,90.0,0.293
608701,571882,R,R,,ball,0.283,0.359,0.471,307,571882,2.6,1.178,7.6,3.17,7,24,82,90.0,0.293
608701,571882,R,R,,called_strike,0.283,0.359,0.471,307,571882,2.6,1.178,7.6,3.17,7,24,82,90.0,0.293
608701,571882,R,R,,swinging_strike,0.283,0.359,0.471,307,571882,2.6,1.178,7.6,3.17,7,24,82,90.0,0.293
608701,669022,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,ball,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,called_strike,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,called_strike,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,669022,R,L,,ball,0.283,0.359,0.471,307,669022,3.9,1.419,9.8,2.78,15,65,171,166.1,0.341
608701,676395,R,L,single,hit_into_play,0.283,0.359,0.471,307,676395,4.22,1.19,11.3,4.69,4,16,55,59.2,0.331
608701,676395,R,L,,called_strike,0.283,0.359,0.471,307,676395,4.22,1.19,11.3,4.69,4,16,55,59.2,0.331
608701,571578,R,L,field_out,hit_into_play,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,,blocked_ball,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,,called_strike,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,strikeout,called_strike,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,,ball,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,,swinging_strike,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,,ball,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,571578,R,L,,swinging_strike,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,606930,R,R,walk,ball,0.283,0.359,0.471,307,606930,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297
608701,606930,R,R,,ball,0.283,0.359,0.471,307,606930,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297
608701,606930,R,R,,foul,0.283,0.359,0.471,307,606930,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297
608701,606930,R,R,,ball,0.283,0.359,0.471,307,606930,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297
608701,606930,R,R,,ball,0.283,0.359,0.471,307,606930,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297
608701,606930,R,R,,swinging_strike,0.283,0.359,0.471,307,606930,4.36,1.318,7.5,2.75,10,20,67,66.0,0.297
608701,571578,R,L,field_out,hit_into_play,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,640451,R,R,walk,ball,0.283,0.359,0.471,307,640451,4.44,1.322,9.8,3.44,5,16,51,50.2,0.336
608701,640451,R,R,,ball,0.283,0.359,0.471,307,640451,4.44,1.322,9.8,3.44,5,16,51,50.2,0.336
608701,571578,R,L,,called_strike,0.283,0.359,0.471,307,571578,5.62,1.5,7.2,2.57,25,54,208,174.2,0.338
608701,640451,R,R,,ball,0.283,0.359,0.471,307,640451,4.44,1.322,9.8,3.44,5,16,51,50.2,0.336
608701,640451,R,R,,ball,0.283,0.359,0.471,307,640451,4.44,1.322,9.8,3.44,5,16,51,50.2,0.336
608701,657746,R,R,double,hit_into_play,0.283,0.359,0.471,307,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
608701,657746,R,R,,foul,0.283,0.359,0.471,307,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
608701,657746,R,R,,foul,0.283,0.359,0.471,307,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
608701,657746,R,R,,ball,0.283,0.359,0.471,307,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
608701,657746,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
608701,657746,R,R,,called_strike,0.283,0.359,0.471,307,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
608701,595345,R,L,walk,ball,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,ball,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,foul,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,ball,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,foul,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,foul,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,called_strike,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,595345,R,L,,ball,0.283,0.359,0.471,307,595345,5.09,1.5,8.4,2.06,6,16,37,35.1,0.307
608701,690986,R,L,grounded_into_double_play,hit_into_play,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,ball,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,walk,ball,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,foul,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,ball,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,ball,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,foul,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,swinging_strike,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,ball,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,called_strike,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,foul,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,called_strike,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,690986,R,L,,ball,0.283,0.359,0.471,307,690986,4.56,1.343,8.5,2.81,18,42,125,124.1,0.309
608701,641726,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,641726,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385
608701,641726,R,R,,ball,0.283,0.359,0.471,307,641726,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385
608701,641726,R,R,,foul,0.283,0.359,0.471,307,641726,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385
608701,641726,R,R,,called_strike,0.283,0.359,0.471,307,641726,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385
608701,641726,R,R,,foul,0.283,0.359,0.471,307,641726,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385
608701,641726,R,R,,ball,0.283,0.359,0.471,307,641726,9.82,1.909,7.4,3.0,4,4,24,14.2,0.385
608701,669062,R,L,strikeout,called_strike,0.283,0.359,0.471,307,669062,3.88,1.307,11.6,2.29,7,38,50,67.1,0.285
608701,669062,R,L,,swinging_strike,0.283,0.359,0.471,307,669062,3.88,1.307,11.6,2.29,7,38,50,67.1,0.285
608701,669062,R,L,,called_strike,0.283,0.359,0.471,307,669062,3.88,1.307,11.6,2.29,7,38,50,67.1,0.285
608701,573124,R,L,single,hit_into_play,0.283,0.359,0.471,307,573124,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299
608701,573124,R,L,,called_strike,0.283,0.359,0.471,307,573124,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299
608701,573124,R,L,,ball,0.283,0.359,0.471,307,573124,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299
608701,573124,R,L,,ball,0.283,0.359,0.471,307,573124,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299
608701,669952,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,669952,7.23,1.648,4.9,1.0,4,13,26,23.2,0.286
608701,669952,R,R,,foul_tip,0.283,0.359,0.471,307,669952,7.23,1.648,4.9,1.0,4,13,26,23.2,0.286
608701,669952,R,R,,ball,0.283,0.359,0.471,307,669952,7.23,1.648,4.9,1.0,4,13,26,23.2,0.286
608701,669952,R,R,,called_strike,0.283,0.359,0.471,307,669952,7.23,1.648,4.9,1.0,4,13,26,23.2,0.286
608701,657277,R,R,single,hit_into_play,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,657277,R,R,,called_strike,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,657277,R,R,,called_strike,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,657277,R,R,,ball,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,694738,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
608701,694738,R,R,,blocked_ball,0.283,0.359,0.471,307,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
608701,694738,R,R,,ball,0.283,0.359,0.471,307,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
608701,694738,R,R,,foul,0.283,0.359,0.471,307,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
608701,694738,R,R,,ball,0.283,0.359,0.471,307,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
608701,694738,R,R,,swinging_strike_blocked,0.283,0.359,0.471,307,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
608701,657277,R,R,single,hit_into_play,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,573124,R,L,force_out,hit_into_play,0.283,0.359,0.471,307,573124,2.4,1.25,9.6,2.91,7,22,53,60.0,0.299
608701,657277,R,R,,ball,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,657277,R,R,,blocked_ball,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,657277,R,R,,called_strike,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,657277,R,R,,ball,0.283,0.359,0.471,307,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
608701,663546,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307,663546,3.9,1.215,8.4,5.36,10,14,84,80.2,0.322
608701,663546,R,R,,called_strike,0.283,0.359,0.471,307,663546,3.9,1.215,8.4,5.36,10,14,84,80.2,0.322
608701,663546,R,R,,called_strike,0.283,0.359,0.471,307,663546,3.9,1.215,8.4,5.36,10,14,84,80.2,0.322
608701,694037,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,694037,6.14,1.773,9.8,1.33,0,12,14,14.2,0.35
608701,694037,R,R,,ball,0.283,0.359,0.471,307,694037,6.14,1.773,9.8,1.33,0,12,14,14.2,0.35
608701,694037,R,R,,foul,0.283,0.359,0.471,307,694037,6.14,1.773,9.8,1.33,0,12,14,14.2,0.35
608701,694037,R,R,,ball,0.283,0.359,0.471,307,694037,6.14,1.773,9.8,1.33,0,12,14,14.2,0.35
608701,622075,R,R,walk,ball,0.283,0.359,0.471,307,622075,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222
608701,622075,R,R,,ball,0.283,0.359,0.471,307,622075,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222
608701,622075,R,R,,ball,0.283,0.359,0.471,307,622075,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222
608701,622075,R,R,,called_strike,0.283,0.359,0.471,307,622075,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222
608701,622075,R,R,,foul,0.283,0.359,0.471,307,622075,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222
608701,622075,R,R,,ball,0.283,0.359,0.471,307,622075,3.45,1.085,11.5,2.5,1,8,9,15.2,0.222
608701,681432,R,L,hit_by_pitch,hit_by_pitch,0.283,0.359,0.471,307,681432,3.46,1.269,9.7,1.56,1,18,15,26.0,0.241
608701,681432,R,L,,ball,0.283,0.359,0.471,307,681432,3.46,1.269,9.7,1.56,1,18,15,26.0,0.241
608701,681432,R,L,,ball,0.283,0.359,0.471,307,681432,3.46,1.269,9.7,1.56,1,18,15,26.0,0.241
608701,681432,R,L,,swinging_strike_blocked,0.283,0.359,0.471,307,681432,3.46,1.269,9.7,1.56,1,18,15,26.0,0.241
608701,681432,R,L,,called_strike,0.283,0.359,0.471,307,681432,3.46,1.269,9.7,1.56,1,18,15,26.0,0.241
608701,684007,R,L,field_out,hit_into_play,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,swinging_strike,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,walk,ball,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,ball,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,ball,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,foul,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,swinging_strike,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,swinging_strike,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,624522,R,R,walk,ball,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,624522,R,R,,ball,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,624522,R,R,,foul,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,624522,R,R,,ball,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,624522,R,R,,foul,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,624522,R,R,,ball,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,624522,R,R,,swinging_strike,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,684007,R,L,strikeout,swinging_strike,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,624522,R,R,,called_strike,0.283,0.359,0.471,307,624522,2.67,1.22,10.7,2.0,3,18,19,30.1,0.232
608701,684007,R,L,,foul,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,ball,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,684007,R,L,,called_strike,0.283,0.359,0.471,307,684007,2.91,1.021,9.0,6.21,27,28,149,173.1,0.264
608701,663474,R,R,triple,hit_into_play,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,663474,R,R,,foul,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,663474,R,R,,ball,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,663474,R,R,,foul,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,663474,R,R,,foul,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,663474,R,R,,ball,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,683769,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
608701,683769,R,R,,ball,0.283,0.359,0.471,307,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
608701,683769,R,R,,ball,0.283,0.359,0.471,307,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
608701,683769,R,R,,foul,0.283,0.359,0.471,307,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
608701,683769,R,R,,foul,0.283,0.359,0.471,307,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
608701,683769,R,R,,swinging_strike,0.283,0.359,0.471,307,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
608701,663474,R,R,strikeout,swinging_strike,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,663474,R,R,,swinging_strike,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,661403,R,R,field_out,hit_into_play,0.283,0.359,0.471,307,661403,1.01,0.675,8.1,7.2,3,10,44,80.0,0.202
608701,663474,R,R,,ball,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
608701,661403,R,R,,foul,0.283,0.359,0.471,307,661403,1.01,0.675,8.1,7.2,3,10,44,80.0,0.202
608701,663474,R,R,,called_strike,0.283,0.359,0.471,307,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
